  t, c   	 X0[0]  	 X0[1]  	 X0[2]  	 X0[3]  	 X0[4]  	 X0[5]  	 X0[6]  	 X0[7]  	 X0[8]  	 X0[9]  	 X0[10]  	 X0[11]  	 V[0]   	 V[1]   	 V[2]   	 Om[0]  	 Om[1]  	 Om[2]  	 Vc[0]  	 Vc[1]  	 Vc[2]  	 Amp[0][0] 	 Amp[0][1] 	 Amp[0][2] 	 Amp[1][0] 	 Amp[1][1] 	 Amp[1][2] 	 Amp[2][0] 	 Amp[2][1] 	 Amp[2][2] 	 Amp[3][0] 	 Amp[3][1] 	 Amp[3][2] 	 Amp[4][0] 	 Amp[4][1] 	 Amp[4][2] 	 Amp[5][0] 	 Amp[5][1] 	 Amp[5][2] 	teta,град	psi, град	fi, град 
0,715000	19,398993	297,606069	0,004410	0,999913	0,013181	-0,000324	-0,013181	0,999913	-0,000027	0,000323	0,000031	1,000000	27,401521	0,381450	-0,000802	-0,000140	0,004199	-0,016378	27,404483	0,020053	0,007938	-0,407216	0,371958	-0,002990	-0,404696	0,372043	-0,002990	-0,402008	0,372132	-0,002990	-0,383447	0,372752	-0,002990	-0,380760	0,372842	-0,002990	-0,378240	0,372926	-0,002990	-0,755239	-0,018535	0,001560
0,720000	19,536006	297,606175	0,004453	0,999912	0,013264	-0,000301	-0,013264	0,999912	-0,000027	0,000301	0,000031	1,000000	27,398144	0,385366	0,000999	-0,000095	0,004797	-0,016919	27,401192	0,021763	0,009154	-0,413124	0,375732	-0,001556	-0,410246	0,375789	-0,001556	-0,407176	0,375850	-0,001556	-0,385975	0,376271	-0,001556	-0,382905	0,376332	-0,001556	-0,380027	0,376389	-0,001556	-0,760009	-0,017246	0,001543
0,725000	19,673001	297,606288	0,004502	0,999911	0,013350	-0,000276	-0,013350	0,999911	-0,000027	0,000275	0,000031	1,000000	27,394386	0,388983	0,002509	-0,000058	0,005394	-0,017459	27,397527	0,023116	0,010006	-0,419410	0,379182	-0,000407	-0,416174	0,379216	-0,000407	-0,412722	0,379253	-0,000407	-0,388883	0,379509	-0,000407	-0,385431	0,379545	-0,000407	-0,382195	0,379580	-0,000407	-0,764933	-0,015786	0,001541
0,730000	19,809972	297,606406	0,004553	0,999910	0,013439	-0,000249	-0,013439	0,999910	-0,000027	0,000249	0,000030	1,000000	27,388611	0,392172	0,003533	-0,000027	0,005340	-0,018209	27,392002	0,023992	0,010349	-0,425655	0,382064	0,000619	-0,422451	0,382080	0,000619	-0,419033	0,382097	0,000619	-0,395429	0,382218	0,000619	-0,392011	0,382235	0,000619	-0,388807	0,382252	0,000619	-0,770042	-0,014248	0,001550
0,735000	19,946914	297,606528	0,004604	0,999908	0,013532	-0,000222	-0,013532	0,999908	-0,000027	0,000222	0,000030	1,000000	27,382393	0,395033	0,004115	-0,000006	0,005287	-0,018958	27,385862	0,024425	0,010237	-0,432339	0,384586	0,001213	-0,429167	0,384589	0,001213	-0,425784	0,384593	0,001213	-0,402417	0,384619	0,001213	-0,399034	0,384623	0,001213	-0,395862	0,384627	0,001213	-0,775365	-0,012726	0,001566
0,740000	20,083826	297,606650	0,004654	0,999907	0,013612	-0,000247	-0,013612	0,999907	-0,000029	0,000247	0,000032	1,000000	27,376813	0,397203	0,002904	0,000574	-0,011688	-0,014046	27,380182	0,024508	0,009728	-0,375084	0,391456	0,008834	-0,382096	0,391112	0,008834	-0,389577	0,390745	0,008834	-0,441238	0,388210	0,008834	-0,448719	0,387843	0,008834	-0,455731	0,387499	0,008834	-0,779923	-0,014147	0,001643
0,745000	20,220712	297,606773	0,004701	0,999906	0,013683	-0,000308	-0,013683	0,999906	-0,000031	0,000307	0,000035	1,000000	27,371858	0,399281	0,000811	0,000640	-0,012406	-0,014603	27,375241	0,024675	0,009267	-0,378045	0,393457	0,007078	-0,385489	0,393073	0,007078	-0,393429	0,392663	0,007078	-0,448265	0,389835	0,007078	-0,456205	0,389425	0,007078	-0,463649	0,389041	0,007078	-0,784026	-0,017599	0,001770
0,750000	20,357574	297,606897	0,004747	0,999905	0,013758	-0,000371	-0,013758	0,999905	-0,000033	0,000371	0,000038	1,000000	27,367142	0,401682	-0,001139	0,000701	-0,013124	-0,015162	27,370529	0,025073	0,009034	-0,380771	0,395760	0,005470	-0,388645	0,395340	0,005470	-0,397045	0,394891	0,005470	-0,455053	0,391794	0,005470	-0,463452	0,391345	0,005470	-0,471327	0,390925	0,005470	-0,788290	-0,021256	0,001912
0,755000	20,494413	297,607025	0,004792	0,999904	0,013835	-0,000439	-0,013835	0,999904	-0,000036	0,000438	0,000042	1,000000	27,362856	0,404597	-0,002754	0,000756	-0,013841	-0,015721	27,366237	0,025886	0,009214	-0,383070	0,398557	0,004202	-0,391375	0,398103	0,004202	-0,400233	0,397620	0,004202	-0,461410	0,394281	0,004202	-0,470269	0,393797	0,004202	-0,478573	0,393344	0,004202	-0,792714	-0,025118	0,002067
0,760000	20,631233	297,607158	0,004840	0,999903	0,013915	-0,000510	-0,013915	0,999903	-0,000039	0,000509	0,000046	1,000000	27,358967	0,407994	-0,004067	0,000803	-0,014557	-0,016282	27,362364	0,027114	0,009810	-0,384976	0,401811	0,003240	-0,393711	0,401329	0,003240	-0,403027	0,400815	0,003240	-0,467369	0,397264	0,003240	-0,476686	0,396749	0,003240	-0,485420	0,396267	0,003240	-0,797298	-0,029186	0,002234
0,765000	20,768035	297,607298	0,004892	0,999902	0,013981	-0,000533	-0,013981	0,999902	-0,000041	0,000533	0,000049	1,000000	27,356182	0,411247	-0,003670	0,000312	0,001625	-0,011149	27,359453	0,028585	0,010824	-0,439123	0,406192	-0,004836	-0,438148	0,406005	-0,004836	-0,437109	0,405805	-0,004836	-0,429927	0,404424	-0,004836	-0,428887	0,404225	-0,004836	-0,427912	0,404037	-0,004836	-0,801059	-0,030534	0,002356
0,770000	20,904826	297,607446	0,004949	0,999901	0,014037	-0,000526	-0,014037	0,999901	-0,000043	0,000525	0,000050	1,000000	27,354094	0,414337	-0,002493	0,000389	0,001554	-0,011452	27,357425	0,030173	0,011799	-0,441231	0,409380	-0,003686	-0,440299	0,409147	-0,003686	-0,439304	0,408898	-0,003686	-0,432435	0,407179	-0,003686	-0,431441	0,406930	-0,003686	-0,430508	0,406697	-0,003686	-0,804297	-0,030078	0,002463
0,775000	21,041606	297,607601	0,005011	0,999901	0,014095	-0,000518	-0,014095	0,999901	-0,000045	0,000517	0,000053	1,000000	27,351759	0,417227	-0,001568	0,000460	0,001483	-0,011755	27,355165	0,031541	0,012548	-0,443584	0,412348	-0,002783	-0,442694	0,412072	-0,002783	-0,441745	0,411778	-0,002783	-0,435191	0,409747	-0,002783	-0,434241	0,409452	-0,002783	-0,433352	0,409177	-0,002783	-0,807621	-0,029643	0,002591
0,780000	21,178374	297,607761	0,005074	0,999900	0,014155	-0,000511	-0,014155	0,999900	-0,000048	0,000510	0,000055	1,000000	27,348936	0,419675	-0,001137	0,000524	0,001412	-0,012057	27,352437	0,032456	0,012837	-0,446424	0,414852	-0,002370	-0,445577	0,414538	-0,002370	-0,444673	0,414202	-0,002370	-0,438434	0,411886	-0,002370	-0,437530	0,411551	-0,002370	-0,436683	0,411237	-0,002370	-0,811032	-0,029228	0,002738
0,785000	21,315127	297,607925	0,005138	0,999899	0,014216	-0,000504	-0,014216	0,999899	-0,000051	0,000503	0,000058	1,000000	27,345594	0,421651	-0,001232	0,000581	0,001340	-0,012358	27,349174	0,032856	0,012601	-0,449781	0,416860	-0,002475	-0,448977	0,416511	-0,002475	-0,448119	0,416139	-0,002475	-0,442195	0,413569	-0,002475	-0,441338	0,413197	-0,002475	-0,440533	0,412848	-0,002475	-0,814529	-0,028834	0,002902
0,790000	21,451863	297,608089	0,005199	0,999898	0,014261	-0,000549	-0,014261	0,999898	-0,000055	0,000548	0,000063	1,000000	27,342746	0,422728	-0,003257	0,001258	-0,015705	-0,006973	27,346233	0,032770	0,011845	-0,389136	0,423235	0,004286	-0,398560	0,422480	0,004286	-0,408611	0,421674	0,004286	-0,478029	0,416112	0,004286	-0,488080	0,415307	0,004286	-0,497504	0,414552	0,004286	-0,817127	-0,031398	0,003146
0,795000	21,588587	297,608252	0,005255	0,999898	0,014296	-0,000629	-0,014296	0,999898	-0,000060	0,000628	0,000069	1,000000	27,340271	0,423391	-0,006439	0,001370	-0,016446	-0,007076	27,343776	0,032513	0,010867	-0,389147	0,424226	0,001414	-0,399014	0,423404	0,001414	-0,409540	0,422527	0,001414	-0,482229	0,416471	0,001414	-0,492755	0,415594	0,001414	-0,502622	0,414772	0,001414	-0,819139	-0,036003	0,003456
0,800000	21,725298	297,608414	0,005307	0,999897	0,014332	-0,000713	-0,014332	0,999897	-0,000066	0,000712	0,000076	1,000000	27,337839	0,424112	-0,009681	0,001479	-0,017185	-0,007179	27,341342	0,032281	0,009913	-0,389119	0,425267	-0,001516	-0,399430	0,424379	-0,001516	-0,410428	0,423432	-0,001516	-0,486386	0,416895	-0,001516	-0,497384	0,415948	-0,001516	-0,507695	0,415060	-0,001516	-0,821182	-0,040821	0,003796
0,805000	21,861999	297,608576	0,005354	0,999896	0,014368	-0,000801	-0,014368	0,999897	-0,000073	0,000800	0,000084	1,000000	27,335726	0,425170	-0,012703	0,001586	-0,017923	-0,007282	27,339205	0,032339	0,009248	-0,388774	0,426635	-0,004225	-0,399528	0,425683	-0,004225	-0,410999	0,424669	-0,004225	-0,490220	0,417660	-0,004225	-0,501691	0,416645	-0,004225	-0,512445	0,415694	-0,004225	-0,823253	-0,045850	0,004162
0,810000	21,998689	297,608739	0,005399	0,999896	0,014405	-0,000893	-0,014405	0,999896	-0,000080	0,000892	0,000092	1,000000	27,334024	0,426654	-0,015417	0,001689	-0,018661	-0,007386	27,337486	0,032806	0,008997	-0,388023	0,428420	-0,006624	-0,399219	0,427407	-0,006624	-0,411162	0,426326	-0,006624	-0,493642	0,418858	-0,006624	-0,505585	0,417777	-0,006624	-0,516782	0,416763	-0,006624	-0,825355	-0,051091	0,004556
0,815000	22,135374	297,608905	0,005445	0,999896	0,014425	-0,000937	-0,014425	0,999896	-0,000086	0,000936	0,000099	1,000000	27,333570	0,428103	-0,016337	0,001226	-0,002446	-0,001777	27,336864	0,033674	0,009238	-0,439539	0,431355	-0,016058	-0,441006	0,430619	-0,016058	-0,442571	0,429835	-0,016058	-0,453381	0,424417	-0,016058	-0,454946	0,423632	-0,016058	-0,456413	0,422897	-0,016058	-0,826499	-0,053608	0,004917
0,820000	22,272059	297,609077	0,005492	0,999895	0,014433	-0,000949	-0,014433	0,999896	-0,000092	0,000948	0,000106	1,000000	27,334013	0,429490	-0,016228	0,001368	-0,002531	-0,001618	27,337320	0,034816	0,009682	-0,438661	0,433322	-0,016027	-0,440180	0,432501	-0,016027	-0,441800	0,431625	-0,016027	-0,452988	0,425576	-0,016027	-0,454609	0,424700	-0,016027	-0,456127	0,423879	-0,016027	-0,826986	-0,054321	0,005279
0,825000	22,408747	297,609254	0,005542	0,999895	0,014441	-0,000962	-0,014441	0,999896	-0,000099	0,000961	0,000113	1,000000	27,334432	0,430831	-0,016157	0,001512	-0,002617	-0,001458	27,337770	0,035951	0,010122	-0,437808	0,435244	-0,016033	-0,439378	0,434337	-0,016033	-0,441053	0,433370	-0,016033	-0,452620	0,426688	-0,016033	-0,454295	0,425721	-0,016033	-0,455865	0,424814	-0,016033	-0,827426	-0,055058	0,005681
0,830000	22,545437	297,609437	0,005593	0,999895	0,014448	-0,000976	-0,014448	0,999896	-0,000107	0,000974	0,000121	1,000000	27,334529	0,431827	-0,016419	0,001655	-0,002702	-0,001297	27,337927	0,036802	0,010271	-0,437276	0,436824	-0,016373	-0,438898	0,435831	-0,016373	-0,440627	0,434771	-0,016373	-0,452572	0,427456	-0,016373	-0,454301	0,426396	-0,016373	-0,455923	0,425403	-0,016373	-0,827821	-0,055820	0,006123
0,835000	22,682126	297,609622	0,005644	0,999895	0,014454	-0,000990	-0,014454	0,999896	-0,000115	0,000988	0,000130	1,000000	27,334169	0,432344	-0,017151	0,001799	-0,002787	-0,001136	27,337623	0,037204	0,009964	-0,437202	0,437926	-0,017183	-0,438875	0,436846	-0,017183	-0,440658	0,435695	-0,017183	-0,452979	0,427743	-0,017183	-0,454763	0,426592	-0,017183	-0,456436	0,425512	-0,017183	-0,828170	-0,056607	0,006606
0,840000	22,818812	297,609808	0,005692	0,999895	0,014459	-0,001004	-0,014459	0,999895	-0,000124	0,001002	0,000139	0,999999	27,333294	0,432322	-0,018410	0,001943	-0,002872	-0,000974	27,336801	0,037101	0,009146	-0,437645	0,438491	-0,018521	-0,439368	0,437325	-0,018521	-0,441206	0,436081	-0,018521	-0,453900	0,427492	-0,018521	-0,455738	0,426248	-0,018521	-0,457462	0,425082	-0,018521	-0,828472	-0,057418	0,007131
0,845000	22,955492	297,609992	0,005734	0,999895	0,014463	-0,001019	-0,014464	0,999895	-0,000134	0,001017	0,000149	0,999999	27,332075	0,431934	-0,020026	0,002088	-0,002956	-0,000813	27,335600	0,036631	0,007953	-0,438435	0,438690	-0,020217	-0,440208	0,437438	-0,020217	-0,442100	0,436101	-0,020217	-0,455165	0,426872	-0,020217	-0,457056	0,425536	-0,020217	-0,458830	0,424283	-0,020217	-0,828728	-0,058252	0,007696
0,850000	23,092166	297,610174	0,005770	0,999895	0,014467	-0,001034	-0,014467	0,999895	-0,000145	0,001032	0,000160	0,999999	27,330724	0,431391	-0,021786	0,002233	-0,003039	-0,000652	27,334247	0,036011	0,006610	-0,439359	0,438736	-0,022058	-0,441182	0,437396	-0,022058	-0,443127	0,435967	-0,022058	-0,456559	0,426098	-0,022058	-0,458504	0,424669	-0,022058	-0,460328	0,423329	-0,022058	-0,828938	-0,059111	0,008303
0,855000	23,228834	297,610352	0,005799	0,999895	0,014470	-0,001049	-0,014470	0,999895	-0,000156	0,001047	0,000171	0,999999	27,329559	0,431012	-0,023372	0,002378	-0,003121	-0,000491	27,333045	0,035539	0,005416	-0,440098	0,438946	-0,023724	-0,441971	0,437519	-0,023724	-0,443969	0,435997	-0,023724	-0,457766	0,425487	-0,023724	-0,459764	0,423965	-0,023724	-0,461637	0,422538	-0,023724	-0,829102	-0,059994	0,008950
0,860000	23,365496	297,610529	0,005823	0,999895	0,014472	-0,001065	-0,014472	0,999895	-0,000168	0,001063	0,000184	0,999999	27,328768	0,430983	-0,024597	0,002523	-0,003203	-0,000329	27,332213	0,035426	0,004587	-0,440467	0,439506	-0,025030	-0,442389	0,437992	-0,025030	-0,444439	0,436378	-0,025030	-0,458598	0,425227	-0,025030	-0,460648	0,423612	-0,025030	-0,462570	0,422098	-0,025030	-0,829219	-0,060900	0,009639
0,865000	23,502156	297,610707	0,005845	0,999895	0,014473	-0,001082	-0,014473	0,999895	-0,000181	0,001079	0,000197	0,999999	27,328479	0,431434	-0,025332	0,002668	-0,003285	-0,000168	27,331878	0,035795	0,004248	-0,440334	0,440545	-0,025846	-0,442305	0,438944	-0,025846	-0,444408	0,437237	-0,025846	-0,458928	0,425445	-0,025846	-0,461031	0,423738	-0,025846	-0,463002	0,422138	-0,025846	-0,829291	-0,061829	0,010369
0,870000	23,638816	297,610888	0,005866	0,999895	0,014474	-0,001099	-0,014474	0,999895	-0,000194	0,001096	0,000210	0,999999	27,328586	0,432259	-0,025682	0,002812	-0,003367	-0,000007	27,331967	0,036577	0,004329	-0,439805	0,441958	-0,026277	-0,441825	0,440270	-0,026277	-0,443980	0,438470	-0,026277	-0,458860	0,426039	-0,026277	-0,461015	0,424239	-0,026277	-0,463035	0,422552	-0,026277	-0,829316	-0,062782	0,011140
0,875000	23,775476	297,611074	0,005889	0,999895	0,014473	-0,001116	-0,014473	0,999895	-0,000209	0,001113	0,000225	0,999999	27,328923	0,433290	-0,025814	0,002957	-0,003448	0,000154	27,332305	0,037600	0,004654	-0,439047	0,443577	-0,026490	-0,441116	0,441803	-0,026490	-0,443323	0,439910	-0,026490	-0,458563	0,426839	-0,026490	-0,460770	0,424947	-0,026490	-0,462839	0,423172	-0,026490	-0,829295	-0,063758	0,011953
0,880000	23,912139	297,611265	0,005913	0,999895	0,014472	-0,001133	-0,014472	0,999895	-0,000223	0,001130	0,000240	0,999999	27,329182	0,434221	-0,026036	0,003102	-0,003529	0,000316	27,332600	0,038581	0,004938	-0,438366	0,445096	-0,026793	-0,440484	0,443235	-0,026793	-0,442743	0,441250	-0,026793	-0,458343	0,427540	-0,026793	-0,460601	0,425555	-0,026793	-0,462719	0,423694	-0,026793	-0,829228	-0,064758	0,012806
0,885000	24,048802	297,611461	0,005938	0,999895	0,014470	-0,001152	-0,014470	0,999895	-0,000239	0,001148	0,000256	0,999999	27,329155	0,434842	-0,026557	0,003246	-0,003611	0,000478	27,332617	0,039291	0,004947	-0,437972	0,446305	-0,027395	-0,440139	0,444357	-0,027395	-0,442449	0,442280	-0,027395	-0,458409	0,427931	-0,027395	-0,460719	0,425853	-0,027395	-0,462886	0,423905	-0,027395	-0,829114	-0,065781	0,013701
0,890000	24,185464	297,611658	0,005962	0,999895	0,014467	-0,001170	-0,014467	0,999895	-0,000255	0,001166	0,000272	0,999999	27,328667	0,434980	-0,027550	0,003391	-0,003692	0,000641	27,332183	0,039563	0,004510	-0,438040	0,447031	-0,028470	-0,440255	0,444996	-0,028470	-0,442617	0,442826	-0,028470	-0,458935	0,427838	-0,028470	-0,461297	0,425668	-0,028470	-0,463512	0,423633	-0,028470	-0,828954	-0,066827	0,014636
0,895000	24,322123	297,611856	0,005982	0,999895	0,014464	-0,001189	-0,014464	0,999895	-0,000272	0,001185	0,000290	0,999999	27,327771	0,434687	-0,028963	0,003535	-0,003772	0,000803	27,331319	0,039416	0,003647	-0,438516	0,447326	-0,029964	-0,440779	0,445205	-0,029964	-0,443194	0,442942	-0,029964	-0,459867	0,427316	-0,029964	-0,462281	0,425053	-0,029964	-0,464545	0,422932	-0,029964	-0,828748	-0,067896	0,015613
0,900000	24,458776	297,612051	0,005997	0,999895	0,014459	-0,001208	-0,014459	0,999895	-0,000290	0,001204	0,000308	0,999999	27,326601	0,434097	-0,030662	0,003680	-0,003852	0,000964	27,330162	0,038983	0,002494	-0,439269	0,447323	-0,031745	-0,441581	0,445115	-0,031745	-0,444046	0,442760	-0,031745	-0,461074	0,426495	-0,031745	-0,463539	0,424140	-0,031745	-0,465850	0,421933	-0,031745	-0,828495	-0,068989	0,016631
0,905000	24,595423	297,612245	0,006006	0,999895	0,014454	-0,001228	-0,014454	0,999895	-0,000309	0,001223	0,000326	0,999999	27,325456	0,433510	-0,032348	0,003824	-0,003932	0,001126	27,328992	0,038539	0,001329	-0,439999	0,447321	-0,033512	-0,442358	0,445027	-0,033512	-0,444875	0,442579	-0,033512	-0,462254	0,425678	-0,033512	-0,464770	0,423231	-0,033512	-0,467129	0,420937	-0,033512	-0,828196	-0,070104	0,017689
0,910000	24,732065	297,612437	0,006009	0,999895	0,014448	-0,001248	-0,014448	0,999896	-0,000328	0,001243	0,000346	0,999999	27,324575	0,433163	-0,033783	0,003968	-0,004011	0,001287	27,328073	0,038337	0,000411	-0,440467	0,447558	-0,035028	-0,442874	0,445178	-0,035028	-0,445441	0,442639	-0,035028	-0,463170	0,425102	-0,035028	-0,465737	0,422563	-0,035028	-0,468144	0,420182	-0,035028	-0,827851	-0,071242	0,018789
0,915000	24,868704	297,612629	0,006010	0,999895	0,014441	-0,001269	-0,014441	0,999896	-0,000348	0,001264	0,000366	0,999999	27,324187	0,433286	-0,034735	0,004111	-0,004090	0,001448	27,327630	0,038598	-0,000037	-0,440443	0,448265	-0,036062	-0,442897	0,445798	-0,036062	-0,445515	0,443167	-0,036062	-0,463593	0,424998	-0,036062	-0,466210	0,422367	-0,036062	-0,468664	0,419900	-0,036062	-0,827460	-0,072403	0,019929
0,920000	25,005342	297,612824	0,006010	0,999895	0,014433	-0,001290	-0,014434	0,999896	-0,000368	0,001284	0,000387	0,999999	27,324306	0,433895	-0,035192	0,004254	-0,004169	0,001609	27,327712	0,039369	0,000034	-0,439912	0,449454	-0,036600	-0,442413	0,446902	-0,036600	-0,445081	0,444180	-0,036600	-0,463507	0,425379	-0,036600	-0,466175	0,422657	-0,036600	-0,468677	0,420105	-0,036600	-0,827022	-0,073586	0,021110
0,925000	25,141982	297,613025	0,006011	0,999895	0,014425	-0,001311	-0,014425	0,999896	-0,000390	0,001305	0,000409	0,999999	27,324860	0,434915	-0,035226	0,004396	-0,004248	0,001769	27,328243	0,040576	0,000548	-0,438946	0,451054	-0,036714	-0,441494	0,448416	-0,036714	-0,444213	0,445603	-0,036714	-0,462988	0,426173	-0,036714	-0,465707	0,423360	-0,036714	-0,468255	0,420722	-0,036714	-0,826539	-0,074792	0,022332
0,930000	25,278625	297,613232	0,006016	0,999895	0,014416	-0,001333	-0,014416	0,999896	-0,000412	0,001327	0,000431	0,999999	27,325581	0,436079	-0,035105	0,004538	-0,004327	0,001930	27,328977	0,041980	0,001264	-0,437812	0,452796	-0,036673	-0,440408	0,450074	-0,036673	-0,443178	0,447169	-0,036673	-0,462302	0,427112	-0,036673	-0,465071	0,424208	-0,036673	-0,467667	0,421485	-0,036673	-0,826009	-0,076020	0,023594
0,935000	25,415272	297,613446	0,006024	0,999895	0,014405	-0,001355	-0,014406	0,999896	-0,000434	0,001349	0,000454	0,999999	27,326227	0,437146	-0,035069	0,004679	-0,004406	0,002092	27,329655	0,043329	0,001924	-0,436752	0,454440	-0,036717	-0,439396	0,451633	-0,036717	-0,442216	0,448638	-0,036717	-0,461691	0,427955	-0,036717	-0,464511	0,424960	-0,036717	-0,467155	0,422152	-0,036717	-0,825434	-0,077271	0,024896
0,940000	25,551922	297,613666	0,006035	0,999895	0,014395	-0,001377	-0,014395	0,999896	-0,000458	0,001371	0,000478	0,999999	27,326533	0,437850	-0,035386	0,004821	-0,004485	0,002253	27,330015	0,044369	0,002269	-0,436032	0,455720	-0,037113	-0,438724	0,452828	-0,037113	-0,441594	0,449743	-0,037113	-0,461420	0,428435	-0,037113	-0,464291	0,425350	-0,037113	-0,466982	0,422457	-0,037113	-0,824812	-0,078546	0,026239
0,945000	25,688572	297,613890	0,006047	0,999896	0,014383	-0,001400	-0,014384	0,999896	-0,000482	0,001393	0,000502	0,999999	27,326428	0,438120	-0,036126	0,004962	-0,004565	0,002414	27,329954	0,044999	0,002198	-0,435723	0,456566	-0,037932	-0,438462	0,453589	-0,037932	-0,441384	0,450414	-0,037932	-0,461560	0,428482	-0,037932	-0,464481	0,425307	-0,037932	-0,467220	0,422330	-0,037932	-0,824144	-0,079842	0,027621
0,950000	25,825221	297,614115	0,006056	0,999896	0,014370	-0,001424	-0,014371	0,999897	-0,000507	0,001416	0,000527	0,999999	27,325929	0,437973	-0,037271	0,005103	-0,004644	0,002576	27,329490	0,045237	0,001728	-0,435810	0,456994	-0,039156	-0,438596	0,453932	-0,039156	-0,441568	0,450667	-0,039156	-0,462093	0,428113	-0,039156	-0,465065	0,424848	-0,039156	-0,467851	0,421786	-0,039156	-0,823430	-0,081162	0,029044
0,955000	25,961866	297,614342	0,006063	0,999896	0,014357	-0,001448	-0,014358	0,999897	-0,000532	0,001440	0,000553	0,999999	27,325265	0,437639	-0,038592	0,005243	-0,004722	0,002737	27,328825	0,045279	0,001060	-0,436062	0,457233	-0,040557	-0,438895	0,454087	-0,040557	-0,441917	0,450731	-0,040557	-0,462790	0,427557	-0,040557	-0,465813	0,424202	-0,040557	-0,468646	0,421056	-0,040557	-0,822670	-0,082504	0,030507
0,960000	26,098508	297,614568	0,006066	0,999896	0,014343	-0,001472	-0,014344	0,999897	-0,000559	0,001464	0,000580	0,999999	27,324671	0,437352	-0,039856	0,005383	-0,004801	0,002898	27,328212	0,045371	0,000441	-0,436245	0,457517	-0,041899	-0,439126	0,454288	-0,041899	-0,442198	0,450842	-0,041899	-0,463417	0,427049	-0,041899	-0,466490	0,423604	-0,041899	-0,469370	0,420374	-0,041899	-0,821863	-0,083869	0,032009
0,965000	26,235148	297,614796	0,006067	0,999896	0,014328	-0,001496	-0,014329	0,999897	-0,000586	0,001488	0,000607	0,999999	27,324440	0,437405	-0,040768	0,005523	-0,004879	0,003058	27,327934	0,045788	0,000154	-0,436067	0,458141	-0,042890	-0,438995	0,454827	-0,042890	-0,442117	0,451292	-0,042890	-0,463682	0,426882	-0,042890	-0,466804	0,423347	-0,042890	-0,469731	0,420033	-0,042890	-0,821011	-0,085256	0,033551
0,970000	26,371788	297,615028	0,006069	0,999896	0,014312	-0,001521	-0,014313	0,999897	-0,000613	0,001512	0,000635	0,999999	27,324693	0,437919	-0,041208	0,005662	-0,004957	0,003218	27,328145	0,046681	0,000351	-0,435406	0,459223	-0,043408	-0,438380	0,455826	-0,043408	-0,441552	0,452202	-0,043408	-0,463462	0,427176	-0,043408	-0,466634	0,423553	-0,043408	-0,469608	0,420156	-0,043408	-0,820113	-0,086665	0,035133
0,975000	26,508431	297,615265	0,006072	0,999897	0,014296	-0,001547	-0,014297	0,999898	-0,000641	0,001537	0,000663	0,999999	27,325471	0,438936	-0,041134	0,005801	-0,005035	0,003379	27,328885	0,048087	0,001070	-0,434219	0,460807	-0,043412	-0,437240	0,457326	-0,043412	-0,440462	0,453614	-0,043412	-0,462717	0,427974	-0,043412	-0,465940	0,424262	-0,043412	-0,468961	0,420781	-0,043412	-0,819169	-0,088097	0,036755
0,980000	26,645079	297,615511	0,006081	0,999897	0,014278	-0,001573	-0,014279	0,999898	-0,000670	0,001563	0,000693	0,999999	27,326587	0,440268	-0,040734	0,005939	-0,005113	0,003539	27,329997	0,049856	0,002159	-0,432692	0,462706	-0,043088	-0,435760	0,459142	-0,043088	-0,439033	0,455341	-0,043088	-0,461634	0,429089	-0,043088	-0,464907	0,425288	-0,043088	-0,467975	0,421725	-0,043088	-0,818179	-0,089552	0,038416
0,985000	26,781733	297,615766	0,006095	0,999897	0,014260	-0,001599	-0,014261	0,999898	-0,000700	0,001589	0,000723	0,999998	27,327822	0,441697	-0,040226	0,006077	-0,005192	0,003700	27,331248	0,051760	0,003386	-0,431046	0,464699	-0,042657	-0,434161	0,461053	-0,042657	-0,437484	0,457163	-0,042657	-0,460433	0,430301	-0,042657	-0,463756	0,426411	-0,042657	-0,466871	0,422765	-0,042657	-0,817143	-0,091029	0,040116
0,990000	26,918392	297,616030	0,006116	0,999897	0,014241	-0,001625	-0,014242	0,999898	-0,000730	0,001615	0,000754	0,999998	27,328861	0,442906	-0,039926	0,006215	-0,005271	0,003862	27,332336	0,053504	0,004450	-0,429595	0,466474	-0,042434	-0,432757	0,462744	-0,042434	-0,436130	0,458766	-0,042434	-0,459428	0,431294	-0,042434	-0,462801	0,427316	-0,042434	-0,465964	0,423587	-0,042434	-0,816061	-0,092528	0,041855
0,995000	27,055056	297,616302	0,006140	0,999898	0,014221	-0,001652	-0,014223	0,999899	-0,000761	0,001641	0,000785	0,999998	27,329529	0,443722	-0,040007	0,006353	-0,005350	0,004024	27,333056	0,054890	0,005150	-0,428513	0,467855	-0,042593	-0,431723	0,464043	-0,042593	-0,435147	0,459977	-0,042593	-0,458793	0,431894	-0,042593	-0,462217	0,427828	-0,042593	-0,465427	0,424016	-0,042593	-0,814932	-0,094051	0,043634
1,000000	27,191722	297,616579	0,006167	0,999898	0,014201	-0,001680	-0,014202	0,999899	-0,000793	0,001668	0,000817	0,999998	27,329718	0,444036	-0,040580	0,006491	-0,005428	0,004186	27,333299	0,055812	0,005379	-0,427912	0,468734	-0,043242	-0,431169	0,464839	-0,043242	-0,434643	0,460685	-0,043242	-0,458637	0,431992	-0,043242	-0,462111	0,427838	-0,043242	-0,465368	0,423943	-0,043242	-0,813757	-0,095596	0,045452
